,Date,Open
266,"Oct 23, 2018",6472.36
267,"Oct 22, 2018",6486.05
268,"Oct 21, 2018",6490.09
269,"Oct 20, 2018",6460.92
270,"Oct 19, 2018",6478.07
271,"Oct 18, 2018",6542.33
272,"Oct 17, 2018",6590.52
273,"Oct 16, 2018",6601.41
274,"Oct 15, 2018",6292.64
275,"Oct 14, 2018",6288.49
276,"Oct 13, 2018",6278.08
277,"Oct 12, 2018",6239.25
278,"Oct 11, 2018",6586.74
279,"Oct 10, 2018",6640.29
280,"Oct 09, 2018",6653.08
281,"Oct 08, 2018",6600.19
282,"Oct 07, 2018",6590.68
283,"Oct 06, 2018",6622.45
284,"Oct 05, 2018",6574.15
285,"Oct 04, 2018",6497.91
286,"Oct 03, 2018",6553.86
287,"Oct 02, 2018",6593.24
288,"Oct 01, 2018",6619.85
289,"Sep 30, 2018",6604.71
290,"Sep 29, 2018",6643.1
291,"Sep 28, 2018",6678.75
292,"Sep 27, 2018",6495.29
293,"Sep 26, 2018",6452.79
294,"Sep 25, 2018",6603.64
295,"Sep 24, 2018",6704.77
296,"Sep 23, 2018",6715.32
297,"Sep 22, 2018",6735.05
298,"Sep 21, 2018",6513.87
299,"Sep 20, 2018",6398.85
300,"Sep 19, 2018",6371.85
301,"Sep 18, 2018",6280.91
302,"Sep 17, 2018",6514.06
303,"Sep 16, 2018",6536.68
304,"Sep 15, 2018",6509.4
305,"Sep 14, 2018",6515.41
306,"Sep 13, 2018",6354.24
307,"Sep 12, 2018",6317.01
308,"Sep 11, 2018",6331.88
309,"Sep 10, 2018",6301.57
310,"Sep 09, 2018",6223.38
311,"Sep 08, 2018",6460.17
312,"Sep 07, 2018",6528.92
313,"Sep 06, 2018",6755.14
314,"Sep 05, 2018",7361.46
315,"Sep 04, 2018",7263
316,"Sep 03, 2018",7279.03
317,"Sep 02, 2018",7189.58
318,"Sep 01, 2018",7044.81
319,"Aug 31, 2018",6973.97
320,"Aug 30, 2018",7043.76
321,"Aug 29, 2018",7091.71
322,"Aug 28, 2018",6891.08
323,"Aug 27, 2018",6710.8
324,"Aug 26, 2018",6754.64
325,"Aug 25, 2018",6719.95
326,"Aug 24, 2018",6551.52
327,"Aug 23, 2018",6371.34
328,"Aug 22, 2018",6486.25
329,"Aug 21, 2018",6301.07
330,"Aug 20, 2018",6500.51
331,"Aug 19, 2018",6422.57
332,"Aug 18, 2018",6583.43
333,"Aug 17, 2018",6340.91
334,"Aug 16, 2018",6294.23
335,"Aug 15, 2018",6221.42
336,"Aug 14, 2018",6287.66
337,"Aug 13, 2018",6341.36
338,"Aug 12, 2018",6283.65
339,"Aug 11, 2018",6185.79
340,"Aug 10, 2018",6571.42
341,"Aug 09, 2018",6305.56
342,"Aug 08, 2018",6746.85
343,"Aug 07, 2018",6958.32
344,"Aug 06, 2018",7062.94
345,"Aug 05, 2018",7031.08
346,"Aug 04, 2018",7438.67
347,"Aug 03, 2018",7562.14
348,"Aug 02, 2018",7634.19
349,"Aug 01, 2018",7769.04
350,"Jul 31, 2018",8181.2
351,"Jul 30, 2018",8221.58
352,"Jul 29, 2018",8205.82
353,"Jul 28, 2018",8169.06
354,"Jul 27, 2018",7950.4
355,"Jul 26, 2018",8176.85
356,"Jul 25, 2018",8379.66
357,"Jul 24, 2018",7716.51
358,"Jul 23, 2018",7414.71
359,"Jul 22, 2018",7417.8
360,"Jul 21, 2018",7352.72
361,"Jul 20, 2018",7467.4
362,"Jul 19, 2018",7378.2
363,"Jul 18, 2018",7315.32
364,"Jul 17, 2018",6739.65
365,"Jul 16, 2018",6357.01
366,"Jul 15, 2018",6272.7
367,"Jul 14, 2018",6247.5
368,"Jul 13, 2018",6235.03
369,"Jul 12, 2018",6396.78
370,"Jul 11, 2018",6330.77
371,"Jul 10, 2018",6739.21
372,"Jul 09, 2018",6775.08
373,"Jul 08, 2018",6857.8
374,"Jul 07, 2018",6668.71
375,"Jul 06, 2018",6638.69
376,"Jul 05, 2018",6599.71
377,"Jul 04, 2018",6550.87
378,"Jul 03, 2018",6596.66
379,"Jul 02, 2018",6380.38
380,"Jul 01, 2018",6411.68
381,"Jun 30, 2018",6214.22
382,"Jun 29, 2018",5898.13
383,"Jun 28, 2018",6153.16
384,"Jun 27, 2018",6084.4
385,"Jun 26, 2018",6253.55
386,"Jun 25, 2018",6171.97
387,"Jun 24, 2018",6164.28
388,"Jun 23, 2018",6090.1
389,"Jun 22, 2018",6737.88
390,"Jun 21, 2018",6780.09
391,"Jun 20, 2018",6770.76
392,"Jun 19, 2018",6742.39
393,"Jun 18, 2018",6510.07
394,"Jun 17, 2018",6545.53
395,"Jun 16, 2018",6455.45
396,"Jun 15, 2018",6674.08
397,"Jun 14, 2018",6342.75
398,"Jun 13, 2018",6596.88
399,"Jun 12, 2018",6905.82
400,"Jun 11, 2018",6799.29
401,"Jun 10, 2018",7499.55
402,"Jun 09, 2018",7632.52
403,"Jun 08, 2018",7685.14
404,"Jun 07, 2018",7650.82
405,"Jun 06, 2018",7625.97
406,"Jun 05, 2018",7500.9
407,"Jun 04, 2018",7722.53
408,"Jun 03, 2018",7632.09
409,"Jun 02, 2018",7536.72
410,"Jun 01, 2018",7500.7
411,"May 31, 2018",7406.15
412,"May 30, 2018",7469.73
413,"May 29, 2018",7129.46
414,"May 28, 2018",7371.31
415,"May 27, 2018",7362.08
416,"May 26, 2018",7486.48
417,"May 25, 2018",7592.3
418,"May 24, 2018",7561.12
419,"May 23, 2018",8037.08
420,"May 22, 2018",8419.87
421,"May 21, 2018",8522.33
422,"May 20, 2018",8246.99
423,"May 19, 2018",8255.73
424,"May 18, 2018",8091.83
425,"May 17, 2018",8370.05
426,"May 16, 2018",8504.41
427,"May 15, 2018",8705.19
428,"May 14, 2018",8713.1
429,"May 13, 2018",8515.49
430,"May 12, 2018",8441.44
431,"May 11, 2018",9052.96
432,"May 10, 2018",9325.96
433,"May 09, 2018",9223.73
434,"May 08, 2018",9380.87
435,"May 07, 2018",9645.67
436,"May 06, 2018",9845.31
437,"May 05, 2018",9700.28
438,"May 04, 2018",9695.5
439,"May 03, 2018",9233.97
440,"May 02, 2018",9104.6
441,"May 01, 2018",9251.47
442,"Apr 30, 2018",9426.11
443,"Apr 29, 2018",9346.41
444,"Apr 28, 2018",8939.27
445,"Apr 27, 2018",9290.63
446,"Apr 26, 2018",8867.32
447,"Apr 25, 2018",9701.03
448,"Apr 24, 2018",8934.34
449,"Apr 23, 2018",8794.39
450,"Apr 22, 2018",8925.06
451,"Apr 21, 2018",8848.79
452,"Apr 20, 2018",8286.88
453,"Apr 19, 2018",8159.27
454,"Apr 18, 2018",7944.43
455,"Apr 17, 2018",8071.66
456,"Apr 16, 2018",8337.57
457,"Apr 15, 2018",7999.33
458,"Apr 14, 2018",7874.67
459,"Apr 13, 2018",7901.09
460,"Apr 12, 2018",6955.38
461,"Apr 11, 2018",6843.47
462,"Apr 10, 2018",6795.44
463,"Apr 09, 2018",7044.32
464,"Apr 08, 2018",6919.98
465,"Apr 07, 2018",6630.51
466,"Apr 06, 2018",6815.96
467,"Apr 05, 2018",6848.65
468,"Apr 04, 2018",7456.41
469,"Apr 03, 2018",7102.26
470,"Apr 02, 2018",6844.86
471,"Apr 01, 2018",7003.06
472,"Mar 31, 2018",6892.48
473,"Mar 30, 2018",7171.45
474,"Mar 29, 2018",7979.07
475,"Mar 28, 2018",7836.83
476,"Mar 27, 2018",8200
477,"Mar 26, 2018",8498.47
478,"Mar 25, 2018",8612.81
479,"Mar 24, 2018",8901.95
480,"Mar 23, 2018",8736.25
481,"Mar 22, 2018",8939.44
482,"Mar 21, 2018",8937.48
483,"Mar 20, 2018",8619.67
484,"Mar 19, 2018",8344.12
485,"Mar 18, 2018",7890.52
486,"Mar 17, 2018",8321.91
487,"Mar 16, 2018",8322.91
488,"Mar 15, 2018",8290.76
489,"Mar 14, 2018",9214.65
490,"Mar 13, 2018",9173.04
491,"Mar 12, 2018",9602.93
492,"Mar 11, 2018",8852.78
493,"Mar 10, 2018",9350.59
494,"Mar 09, 2018",9414.69
495,"Mar 08, 2018",9951.44
496,"Mar 07, 2018",10803.9
497,"Mar 06, 2018",11500.1
498,"Mar 05, 2018",11532.4
499,"Mar 04, 2018",11497.4
500,"Mar 03, 2018",11101.9
501,"Mar 02, 2018",10977.4
502,"Mar 01, 2018",10385
503,"Feb 28, 2018",10687.2
504,"Feb 27, 2018",10393.9
505,"Feb 26, 2018",9669.43
506,"Feb 25, 2018",9796.42
507,"Feb 24, 2018",10287.7
508,"Feb 23, 2018",9937.07
509,"Feb 22, 2018",10660.4
510,"Feb 21, 2018",11372.2
511,"Feb 20, 2018",11231.8
512,"Feb 19, 2018",10552.6
513,"Feb 18, 2018",11123.4
514,"Feb 17, 2018",10207.5
515,"Feb 16, 2018",10135.7
516,"Feb 15, 2018",9488.32
517,"Feb 14, 2018",8599.92
518,"Feb 13, 2018",8926.72
519,"Feb 12, 2018",8141.43
520,"Feb 11, 2018",8616.13
521,"Feb 10, 2018",8720.08
522,"Feb 09, 2018",8271.84
523,"Feb 08, 2018",7637.86
524,"Feb 07, 2018",7755.49
525,"Feb 06, 2018",7051.75
526,"Feb 05, 2018",8270.54
527,"Feb 04, 2018",9175.7
528,"Feb 03, 2018",8852.12
529,"Feb 02, 2018",9142.28
530,"Feb 01, 2018",10237.3
531,"Jan 31, 2018",10108.2
532,"Jan 30, 2018",11306.8
533,"Jan 29, 2018",11755.5
534,"Jan 28, 2018",11475.3
535,"Jan 27, 2018",11174.9
536,"Jan 26, 2018",11256
537,"Jan 25, 2018",11421.7
538,"Jan 24, 2018",10903.4
539,"Jan 23, 2018",10944.5
540,"Jan 22, 2018",11633.1
541,"Jan 21, 2018",12889.2
542,"Jan 20, 2018",11656.2
543,"Jan 19, 2018",11429.8
544,"Jan 18, 2018",11198.8
545,"Jan 17, 2018",11431.1
546,"Jan 16, 2018",13836.1
547,"Jan 15, 2018",13767.3
548,"Jan 14, 2018",14370.8
549,"Jan 13, 2018",13952.4
550,"Jan 12, 2018",13453.9
551,"Jan 11, 2018",14968.2
552,"Jan 10, 2018",14588.5
553,"Jan 09, 2018",15123.7
554,"Jan 08, 2018",16476.2
555,"Jan 07, 2018",17527.3
556,"Jan 06, 2018",17462.1
557,"Jan 05, 2018",15477.2
558,"Jan 04, 2018",15270.7
559,"Jan 03, 2018",14978.2
560,"Jan 02, 2018",13625
561,"Jan 01, 2018",14112.2
562,"Dec 31, 2017",12897.7
563,"Dec 30, 2017",14681.9
564,"Dec 29, 2017",14695.8
565,"Dec 28, 2017",15864.1
566,"Dec 27, 2017",16163.5
567,"Dec 26, 2017",14036.6
568,"Dec 25, 2017",13995.9
569,"Dec 24, 2017",14608.2
570,"Dec 23, 2017",13948.7
571,"Dec 22, 2017",15898
572,"Dec 21, 2017",16642.4
573,"Dec 20, 2017",17760.3
574,"Dec 19, 2017",19118.3
575,"Dec 18, 2017",19106.4
576,"Dec 17, 2017",19475.8
577,"Dec 16, 2017",17760.3
578,"Dec 15, 2017",16601.3
579,"Dec 14, 2017",16384.6
580,"Dec 13, 2017",17500
581,"Dec 12, 2017",16919.8
582,"Dec 11, 2017",15427.4
583,"Dec 10, 2017",15168.4
584,"Dec 09, 2017",16523.3
585,"Dec 08, 2017",17802.9
586,"Dec 07, 2017",14266.1
587,"Dec 06, 2017",11923.4
588,"Dec 05, 2017",11685.7
589,"Dec 04, 2017",11315.4
590,"Dec 03, 2017",11082.7
591,"Dec 02, 2017",10978.3
592,"Dec 01, 2017",10198.6
593,"Nov 30, 2017",9906.79
594,"Nov 29, 2017",10077.4
595,"Nov 28, 2017",9823.43
596,"Nov 27, 2017",9352.72
597,"Nov 26, 2017",8789.04
598,"Nov 25, 2017",8241.71
599,"Nov 24, 2017",8074.02
600,"Nov 23, 2017",8232.38
601,"Nov 22, 2017",8077.95
602,"Nov 21, 2017",8205.74
603,"Nov 20, 2017",8039.07
604,"Nov 19, 2017",7766.03
605,"Nov 18, 2017",7697.21
606,"Nov 17, 2017",7853.57
607,"Nov 16, 2017",7323.24
608,"Nov 15, 2017",6634.76
609,"Nov 14, 2017",6561.48
610,"Nov 13, 2017",5938.25
611,"Nov 12, 2017",6295.45
612,"Nov 11, 2017",6618.61
613,"Nov 10, 2017",7173.73
614,"Nov 09, 2017",7446.83
615,"Nov 08, 2017",7141.38
616,"Nov 07, 2017",7023.1
617,"Nov 06, 2017",7403.22
618,"Nov 05, 2017",7404.52
619,"Nov 04, 2017",7164.48
620,"Nov 03, 2017",7087.53
621,"Nov 02, 2017",6777.77
622,"Nov 01, 2017",6440.97
623,"Oct 31, 2017",6132.02
624,"Oct 30, 2017",6114.85
625,"Oct 29, 2017",5754.44
626,"Oct 28, 2017",5787.82
627,"Oct 27, 2017",5899.74
628,"Oct 26, 2017",5747.95
629,"Oct 25, 2017",5524.6
630,"Oct 24, 2017",5935.52
631,"Oct 23, 2017",6006
632,"Oct 22, 2017",6036.66
633,"Oct 21, 2017",5996.79
634,"Oct 20, 2017",5708.11
635,"Oct 19, 2017",5583.74
636,"Oct 18, 2017",5603.82
637,"Oct 17, 2017",5741.58
638,"Oct 16, 2017",5687.57
639,"Oct 15, 2017",5835.96
640,"Oct 14, 2017",5643.53
641,"Oct 13, 2017",5464.16
642,"Oct 12, 2017",4829.58
643,"Oct 11, 2017",4789.25
644,"Oct 10, 2017",4776.21
645,"Oct 09, 2017",4614.52
646,"Oct 08, 2017",4429.67
647,"Oct 07, 2017",4369.35
648,"Oct 06, 2017",4324.46
649,"Oct 05, 2017",4229.88
650,"Oct 04, 2017",4319.37
651,"Oct 03, 2017",4408.46
652,"Oct 02, 2017",4395.81
653,"Oct 01, 2017",4341.05
654,"Sep 30, 2017",4166.11
655,"Sep 29, 2017",4171.62
656,"Sep 28, 2017",4197.13
657,"Sep 27, 2017",3892.94
658,"Sep 26, 2017",3928.41
659,"Sep 25, 2017",3681.58
660,"Sep 24, 2017",3796.15
661,"Sep 23, 2017",3629.92
662,"Sep 22, 2017",3628.02
663,"Sep 21, 2017",3901.47
664,"Sep 20, 2017",3916.36
665,"Sep 19, 2017",4073.79
666,"Sep 18, 2017",3591.09
667,"Sep 17, 2017",3606.28
668,"Sep 16, 2017",3637.75
669,"Sep 15, 2017",3166.3
670,"Sep 14, 2017",3875.37
671,"Sep 13, 2017",4131.98
672,"Sep 12, 2017",4168.88
673,"Sep 11, 2017",4122.47
674,"Sep 10, 2017",4229.34
675,"Sep 09, 2017",4229.81
676,"Sep 08, 2017",4605.16
677,"Sep 07, 2017",4589.14
678,"Sep 06, 2017",4376.59
679,"Sep 05, 2017",4228.29
680,"Sep 04, 2017",4591.63
681,"Sep 03, 2017",4585.27
682,"Sep 02, 2017",4901.42
683,"Sep 01, 2017",4701.76
684,"Aug 31, 2017",4555.59
685,"Aug 30, 2017",4570.36
686,"Aug 29, 2017",4389.21
687,"Aug 28, 2017",4384.45
688,"Aug 27, 2017",4345.1
689,"Aug 26, 2017",4372.06
690,"Aug 25, 2017",4332.82
691,"Aug 24, 2017",4137.6
692,"Aug 23, 2017",4089.01
693,"Aug 22, 2017",3998.35
694,"Aug 21, 2017",4090.48
695,"Aug 20, 2017",4189.31
696,"Aug 19, 2017",4137.75
697,"Aug 18, 2017",4324.34
698,"Aug 17, 2017",4384.44
699,"Aug 16, 2017",4200.34
700,"Aug 15, 2017",4326.99
701,"Aug 14, 2017",4066.1
702,"Aug 13, 2017",3880.04
703,"Aug 12, 2017",3650.63
704,"Aug 11, 2017",3373.82
705,"Aug 10, 2017",3341.84
706,"Aug 09, 2017",3420.4
707,"Aug 08, 2017",3370.22
708,"Aug 07, 2017",3212.78
709,"Aug 06, 2017",3257.61
710,"Aug 05, 2017",2897.63
711,"Aug 04, 2017",2806.93
712,"Aug 03, 2017",2709.56
713,"Aug 02, 2017",2727.13
714,"Aug 01, 2017",2871.3
715,"Jul 31, 2017",2763.24
716,"Jul 30, 2017",2724.39
717,"Jul 29, 2017",2807.02
718,"Jul 28, 2017",2679.73
719,"Jul 27, 2017",2538.71
720,"Jul 26, 2017",2577.77
721,"Jul 25, 2017",2757.5
722,"Jul 24, 2017",2732.7
723,"Jul 23, 2017",2808.1
724,"Jul 22, 2017",2668.63
725,"Jul 21, 2017",2838.41
726,"Jul 20, 2017",2269.89
727,"Jul 19, 2017",2323.08
728,"Jul 18, 2017",2233.52
729,"Jul 17, 2017",1932.62
730,"Jul 16, 2017",1991.98
731,"Jul 15, 2017",2230.12
732,"Jul 14, 2017",2360.59
733,"Jul 13, 2017",2402.7
734,"Jul 12, 2017",2332.77
735,"Jul 11, 2017",2385.89
736,"Jul 10, 2017",2525.25
737,"Jul 09, 2017",2572.61
738,"Jul 08, 2017",2520.27
739,"Jul 07, 2017",2608.59
740,"Jul 06, 2017",2608.1
741,"Jul 05, 2017",2602.87
742,"Jul 04, 2017",2561
743,"Jul 03, 2017",2498.56
744,"Jul 02, 2017",2436.4
745,"Jul 01, 2017",2492.6
746,"Jun 30, 2017",2539.24
747,"Jun 29, 2017",2567.56
748,"Jun 28, 2017",2553.03
749,"Jun 27, 2017",2478.45
750,"Jun 26, 2017",2590.57
751,"Jun 25, 2017",2607.25
752,"Jun 24, 2017",2738.52
753,"Jun 23, 2017",2707.34
754,"Jun 22, 2017",2691.03
755,"Jun 21, 2017",2709.43
756,"Jun 20, 2017",2591.26
757,"Jun 19, 2017",2549.03
758,"Jun 18, 2017",2655.35
759,"Jun 17, 2017",2514.01
760,"Jun 16, 2017",2469.57
761,"Jun 15, 2017",2499.58
762,"Jun 14, 2017",2716.88
763,"Jun 13, 2017",2680.91
764,"Jun 12, 2017",2953.22
765,"Jun 11, 2017",2942.41
766,"Jun 10, 2017",2828.14
767,"Jun 09, 2017",2807.44
768,"Jun 08, 2017",2720.49
769,"Jun 07, 2017",2869.38
770,"Jun 06, 2017",2690.84
771,"Jun 05, 2017",2512.4
772,"Jun 04, 2017",2547.79
773,"Jun 03, 2017",2493.72
774,"Jun 02, 2017",2404.03
775,"Jun 01, 2017",2288.33
776,"May 31, 2017",2187.19
777,"May 30, 2017",2255.36
778,"May 29, 2017",2159.43
779,"May 28, 2017",2054.08
780,"May 27, 2017",2196.27
781,"May 26, 2017",2320.89
782,"May 25, 2017",2446.24
783,"May 24, 2017",2321.37
784,"May 23, 2017",2191.56
785,"May 22, 2017",2043.19
786,"May 21, 2017",2067.03
787,"May 20, 2017",1984.24
788,"May 19, 2017",1897.37
789,"May 18, 2017",1818.7
790,"May 17, 2017",1726.73
791,"May 16, 2017",1741.7
792,"May 15, 2017",1808.44
793,"May 14, 2017",1800.86
794,"May 13, 2017",1723.12
795,"May 12, 2017",1845.76
796,"May 11, 2017",1780.37
797,"May 10, 2017",1756.52
798,"May 09, 2017",1723.89
799,"May 08, 2017",1596.92
800,"May 07, 2017",1579.47
801,"May 06, 2017",1556.81
802,"May 05, 2017",1540.87
803,"May 04, 2017",1490.72
804,"May 03, 2017",1453.78
805,"May 02, 2017",1421.03
806,"May 01, 2017",1348.3
807,"Apr 30, 2017",1321.87
808,"Apr 29, 2017",1317.84
809,"Apr 28, 2017",1317.74
810,"Apr 27, 2017",1281.88
811,"Apr 26, 2017",1265.99
812,"Apr 25, 2017",1250.45
813,"Apr 24, 2017",1209.63
814,"Apr 23, 2017",1231.92
815,"Apr 22, 2017",1222.71
816,"Apr 21, 2017",1229.42
817,"Apr 20, 2017",1211.08
818,"Apr 19, 2017",1212.13
819,"Apr 18, 2017",1193.77
820,"Apr 17, 2017",1183.25
821,"Apr 16, 2017",1172.61
822,"Apr 15, 2017",1167.3
823,"Apr 14, 2017",1170.33
824,"Apr 13, 2017",1201.02
825,"Apr 12, 2017",1204.81
826,"Apr 11, 2017",1187.46
827,"Apr 10, 2017",1187.3
828,"Apr 09, 2017",1176.57
829,"Apr 08, 2017",1172.65
830,"Apr 07, 2017",1178.94
831,"Apr 06, 2017",1125.81
832,"Apr 05, 2017",1134.14
833,"Apr 04, 2017",1145.52
834,"Apr 03, 2017",1102.95
835,"Apr 02, 2017",1080.61
836,"Apr 01, 2017",1071.71
837,"Mar 31, 2017",1026.64
838,"Mar 30, 2017",1042.21
839,"Mar 29, 2017",1046.08
840,"Mar 28, 2017",1044.58
841,"Mar 27, 2017",972.05
842,"Mar 26, 2017",974.02
843,"Mar 25, 2017",936.54
844,"Mar 24, 2017",1038.45
845,"Mar 23, 2017",1050.05
846,"Mar 22, 2017",1120.65
847,"Mar 21, 2017",1055.36
848,"Mar 20, 2017",1037.24
849,"Mar 19, 2017",976.73
850,"Mar 18, 2017",1099.69
851,"Mar 17, 2017",1180.16
852,"Mar 16, 2017",1251.33
853,"Mar 15, 2017",1240.16
854,"Mar 14, 2017",1232.16
855,"Mar 13, 2017",1221.78
